0.057556
0.059841
0.064315
0.069830
0.117816
0.050457
0.051215
0.064535
0.074860
0.092411
0.068018
0.062436
0.087182
0.103523
0.043155
0.052123
0.058940
0.076119
0.070522
0.069394
0.055045
0.067204
0.064738
0.077080
0.054462
0.060726
0.064504
