0.126464
0.096992
0.058232
0.110974
0.110901
0.072320
0.069509
0.083059
0.088140
0.073507
0.082239
0.048814
0.077304
0.054769
0.065202
0.073010
0.092444
0.068197
0.134878
0.074018
0.072637
0.062018
0.076340
0.040988
0.065575
0.071370
0.051047
0.085267
