0.066588
0.030462
0.063572
0.101948
0.065389
0.057007
0.035255
0.040524
0.060561
0.043225
0.062374
0.091315
0.037754
0.113652
0.052060
0.036089
0.066854
0.074944
0.033462
0.045285
0.058964
0.038158
0.055148
0.049017
0.039837
0.060265
0.066446
0.039810
0.057204
0.033189
0.039050
0.039487
0.086515
0.038502
0.047840
0.038155
0.085872
0.036114
0.041867
0.060250
0.058505
0.046552
0.063843
0.048774
0.044334
0.031649
0.077721
0.062867
0.050288
0.070962
0.079709
0.034975
0.036943
0.058272
0.059943
0.037237
0.052318
0.047813
0.059382
0.064731
0.039441
0.058047
0.039036
0.025346
0.031705
0.102345
0.064676
0.043009
0.045031
0.101692
0.045724
0.037236
0.032266
0.036391
0.084994
